"GeneID","Symbol","Synonyms","chromosome","Ensembl","HGNC","MIM"
"169981","SPIN3","SPIN-3|TDRD27|bA445O16.1","X","ENSG00000204271","HGNC:27272",""
"170062","FAM47B","-","X","ENSG00000189132","HGNC:26659",""
"170067","SUPT20HL2","FAM48B1|FAM48B2","X","ENSG00000223611","HGNC:31797",""
"170082","TCEANC","TCEANC1","X","ENSG00000176896","HGNC:28277","301084"
"170261","ZCCHC12","PNMA7A|SIZN|SIZN1","X","ENSG00000174460","HGNC:27273","300701"
"170302","ARX","CT121|EIEE1|ISSX|MRX29|MRX32|MRX33|MRX36|MRX38|MRX43|MRX54|MRX76|MRX87|MRXS1|PRTS","X","ENSG00000004848","HGNC:18060","300382"
"170370","FAM170B","C10orf73","10","ENSG00000172538","HGNC:19736",""
"170371","TMEM273","C10orf128","10","ENSG00000204161","HGNC:27274",""
"170384","FUT11","FUCTXI","10","ENSG00000196968","HGNC:19233","616932"
"170392","OIT3","LZP","10","ENSG00000138315","HGNC:29953","609330"
"170394","PWWP2B","PWWP2|bA432J24.1|pp8607","10","ENSG00000171813","HGNC:25150",""
"170463","SSBP4","-","19","ENSG00000130511","HGNC:15676","607391"
"170482","CLEC4C","BDCA-2|BDCA2|CD303|CLECSF11|CLECSF7|DLEC|HECL|PRO34150","12","ENSG00000198178","HGNC:13258","606677"
"170487","ACTL10","C20orf134|dJ63M2.2","20","ENSG00000288649","HGNC:16127",""
"170506","DHX36","DDX36|G4R1|MLEL1|RHAU","3","ENSG00000174953","HGNC:14410","612767"
"170572","HTR3C","-","3","ENSG00000178084","HGNC:24003","610121"
"170575","GIMAP1","HIMAP1|IAN2|IMAP1|IMAP38","7","ENSG00000213203","HGNC:23237","608084"
"170589","GPHA2","A2|GPA2|ZSIG51","11","ENSG00000149735","HGNC:18054","609651"
"170591","S100Z","Gm625|S100-zeta","5","ENSG00000171643","HGNC:30367","610103"
"170622","COMMD6","Acrg","13","ENSG00000188243","HGNC:24015","612377"
"170626","XAGE3","CT12.3a|CT12.3b|GAGED4|PLAC6|XAGE-3|pp9012","X","ENSG00000171402","HGNC:14618","300740"
"170627","XAGE5","CT12.5|GAGED5|XAGE-5","X","ENSG00000171405","HGNC:30930","301063"
"170679","PSORS1C1","C6orf16|SEEK1","6","ENSG00000204540","HGNC:17202","613525"
"170680","PSORS1C2","C6orf17|SPR1","6","ENSG00000204538","HGNC:17199","613526"
"170685","NUDT10","APS2|DIPP3-alpha|DIPP3a","X","ENSG00000122824","HGNC:17621","300527"
"170689","ADAMTS15","DA12","11","ENSG00000166106","HGNC:16305","607509"
"170690","ADAMTS16","ADAMTS16s","5","ENSG00000145536","HGNC:17108","607510"
"170691","ADAMTS17","WMS4","15","ENSG00000140470","HGNC:17109","607511"
"170692","ADAMTS18","ADAMTS21|KNO2|MMCAT","16","ENSG00000140873","HGNC:17110","607512"
"170712","COX7B2","-","4","ENSG00000170516","HGNC:24381","609811"
"170825","GSX2","DMJDS2|GSH2","4","ENSG00000180613","HGNC:24959","616253"
"170850","KCNG3","KV10.1|KV6.3","2","ENSG00000171126","HGNC:18306","606767"
"170954","PPP1R18","HKMT1098|KIAA1949","6","ENSG00000146112","HGNC:29413","610990"
"170958","ZNF525","-","19","ENSG00000203326","HGNC:29423",""
"170959","ZNF431","ZFP932","19","ENSG00000196705","HGNC:20809","619505"
"170960","ZNF721","-","4","ENSG00000182903","HGNC:29425",""
"170961","ANKRD24","-","19","ENSG00000089847","HGNC:29424","620234"
"171017","ZNF384","CAGH1|CAGH1A|CIZ|ERDA2|NMP4|NP|TNRC1","12","ENSG00000126746","HGNC:11955","609951"
"171019","ADAMTS19","CVDP2","5","ENSG00000145808","HGNC:17111","607513"
"171023","ASXL1","BOPS|MDS","20","ENSG00000171456","HGNC:18318","612990"
"171024","SYNPO2","SYISL","4","ENSG00000172403","HGNC:17732","620941"
"171169","SPACA4","SAMP14","19","ENSG00000177202","HGNC:16441","609932"
"171177","RHOV","ARHV|CHP|WRCH2","15","ENSG00000104140","HGNC:18313","620101"
"171222","UBE2L5","UBCH7N2|UBE2L5P","13","ENSG00000236444","HGNC:13477",""
"171389","NLRP6","AVR|CLR11.4|NALP6|NAVR|NAVR/AVR|PAN3|PYPAF5","11","ENSG00000174885","HGNC:22944","609650"
"171392","ZNF675","TBZF|TIZ","19","ENSG00000197372","HGNC:30768","620090"
"171425","CLYBL","CLB","13","ENSG00000125246","HGNC:18355","609686"
"171482","FAM9A","TEX39A","X","ENSG00000183304","HGNC:18403","300477"
"171483","FAM9B","TEX39B","X","ENSG00000177138","HGNC:18404","300478"
"171484","FAM9C","TEX39C","X","ENSG00000187268","HGNC:18405","300479"
"171546","SPTSSA","C14orf147|SPG90A|SPG90B|SSSPTA","14","ENSG00000165389","HGNC:20361","613540"
"171558","PTCRA","IMD126|PT-ALPHA|PTA","6","ENSG00000171611","HGNC:21290","606817"
"171568","POLR3H","C25|RPC22.9|RPC8","22","ENSG00000100413","HGNC:30349","619801"
"171586","ABHD3","LABH3","18","ENSG00000158201","HGNC:18718","612197"
"192111","PGAM5","BXLBV68","12","ENSG00000247077","HGNC:28763","614939"
"192134","B3GNT6","B3Gn-T6|BGnT-6|beta-1,3-Gn-T6|beta3Gn-T6","11","ENSG00000198488","HGNC:24141","615315"
"192286","HIGD2A","HIG2A|RCF1b","5","ENSG00000146066","HGNC:28311","620788"
"192666","KRT24","CK-24|K24|KA24","17","ENSG00000167916","HGNC:18527","607742"
"192668","CYS1","-","2","ENSG00000205795","HGNC:18525","618713"
"192669","AGO3","EIF2C3","1","ENSG00000126070","HGNC:18421","607355"
"192670","AGO4","EIF2C4","1","ENSG00000134698","HGNC:18424","607356"
"192683","SCAMP5","-","15","ENSG00000198794","HGNC:30386","613766"
"195814","SDR16C5","EPHD-2|RDH#2|RDH-E2|RDHE2|retSDR2","8","ENSG00000170786","HGNC:30311","608989"
"195827","PRXL2C","AAED1|C9orf21","9","ENSG00000158122","HGNC:16881",""
"195828","ZNF367","AFF29|CDC14B|ZFF29","9","ENSG00000165244","HGNC:18320","610160"
"195977","ANTXRL","-","10","ENSG00000274209","HGNC:27277",""
"196051","PLPP4","DPPL2|PPAPDC1|PPAPDC1A","10","ENSG00000203805","HGNC:23531",""
"196074","METTL15","METT5D1","11","ENSG00000169519","HGNC:26606","618711"
"196120","SSU72L5","SSU72P5","11","ENSG00000284018","HGNC:43624",""
"196264","MPZL3","-","11","ENSG00000160588","HGNC:27279","611707"
"196294","IMMP1L","IMMP1|IMP1|IMP1-LIKE","11","ENSG00000148950","HGNC:26317","612323"
"196335","OR56B4","OR11-67","11","ENSG00000180919","HGNC:15248",""
"196374","KRT78","CK-78|K5B|K78|Kb40","12","ENSG00000170423","HGNC:28926","611159"
"196383","RILPL2","RLP2","12","ENSG00000150977","HGNC:28787","614093"
"196385","DNAH10","SPGF56","12","ENSG00000197653","HGNC:2941","605884"
"196394","AMN1","-","12","ENSG00000151743","HGNC:27281","620564"
"196403","DTX3","RNF154|deltex3","12","ENSG00000178498","HGNC:24457","613142"
"196410","TMT1B","ALDI|METTL7B","12","ENSG00000170439","HGNC:28276",""
"196441","ZFC3H1","CCDC131|CSRC2|PSRC2","12","ENSG00000133858","HGNC:28328","620956"
"196446","MYRFL","C12orf15|C12orf28|bcm1377","12","ENSG00000166268","HGNC:26316",""
"196463","PLBD2","P76","12","ENSG00000151176","HGNC:27283","620097"
"196472","GARIN6","FAM71C","12","ENSG00000180219","HGNC:28594",""
"196477","CCER1","C12orf12","12","ENSG00000197651","HGNC:28373","620881"
"196483","EEF2KMT","EFM3|FAM86A|SB153|eEF2-KMT","16","ENSG00000118894","HGNC:32221","615263"
"196500","PIANP","C12orf53|LEDA1|PANP|leda-1","12","ENSG00000139200","HGNC:25338","616065"
"196513","DCP1B","DCP1","12","ENSG00000151065","HGNC:24451","609843"
"196527","ANO6","BDPLT7|SCTS|TMEM16F","12","ENSG00000177119","HGNC:25240","608663"
"196528","ARID2","BAF200|CSS6|SMARCF3|ZIPZAP|p200","12","ENSG00000189079","HGNC:18037","609539"
"196541","METTL21C","C13orf39","13","ENSG00000139780","HGNC:33717","615259"
"196740","VSTM4","C10orf72","10","ENSG00000165633","HGNC:26470",""
"196743","PAOX","PAO","10","ENSG00000148832","HGNC:20837","615853"
"196792","FAM24B","-","10","ENSG00000213185","HGNC:23475",""
"196883","ADCY4","AC4","14","ENSG00000129467","HGNC:235","600292"
"196951","FAM227B","C15orf33","15","ENSG00000166262","HGNC:26543",""
"196996","GRAMD2A","GRAMD2","15","ENSG00000175318","HGNC:27287","620181"
"197021","LCTL","KLG|KLPH","15","ENSG00000188501","HGNC:15583","617060"
"197131","UBR1","JBS","15","ENSG00000159459","HGNC:16808","605981"
"197135","PATL2","OOMD4|OZEMA4|Pat1a|hPat1a","15","ENSG00000229474","HGNC:33630","614661"
"197257","LDHD","DLACD|DLD","16","ENSG00000166816","HGNC:19708","607490"
"197258","FCSK","1110046B12Rik|CDGF2|FUK","16","ENSG00000157353","HGNC:29500","608675"
"197259","MLKL","hMLKL","16","ENSG00000168404","HGNC:26617","615153"
"197320","ZNF778","-","16","ENSG00000170100","HGNC:26479",""
"197322","ACSF3","-","16","ENSG00000176715","HGNC:27288","614245"
"197335","WDR90","C16orf15|C16orf16|C16orf17|C16orf18|C16orf19|POC16","16","ENSG00000161996","HGNC:26960","618290"
"197342","EME2","SLX2B|gs125","16","ENSG00000197774","HGNC:27289","610886"
"197358","NLRC3","CLR16.2|NOD3","16","ENSG00000167984","HGNC:29889","615648"
"197370","NSMCE1","NSE1","16","ENSG00000169189","HGNC:29897","617263"
"197407","ZNF48","ZNF553","16","ENSG00000180035","HGNC:13114",""
"198437","LKAAEAR1","C20orf201","20","ENSG00000171695","HGNC:33718",""
"199221","DZIP1L","DZIP2|PKD5","3","ENSG00000158163","HGNC:26551","617570"
"199223","TTC21A","IFT139A|SPGF37|STI2|Thm2","3","ENSG00000168026","HGNC:30761","611430"
"199675","MCEMP1","C19orf59","19","ENSG00000183019","HGNC:27291","609565"
"199692","ZNF627","-","19","ENSG00000198551","HGNC:30570","612248"
"199699","DAND5","CER2|CERL2|CKTSF1B3|COCO|CRL2|DANTE|GREM3|HTX13|SP1","19","ENSG00000179284","HGNC:26780","609068"
"199704","ZNF585A","Zfp27","19","ENSG00000196967","HGNC:26305",""
"199713","NLRP7","CLR19.4|HYDM|NALP7|NOD12|PAN7|PYPAF3","19","ENSG00000167634","HGNC:22947","609661"
"199720","GGN","-","19","ENSG00000179168","HGNC:18869","609966"
"199731","CADM4","IGSF4C|NECL4|Necl-4|TSLL2|synCAM4","19","ENSG00000105767","HGNC:30825","609744"
"199745","THAP8","-","19","ENSG00000161277","HGNC:23191","612536"
"199746","U2AF1L4","U2AF1-RS3|U2AF1L3|U2AF1L3V1|U2AF1RS3|U2af26","19","ENSG00000161265","HGNC:23020","601080"
"199777","ZNF626","-","19","ENSG00000188171","HGNC:30461",""
"199786","NIBAN3","BCNP1|FAM129C","19","ENSG00000167483","HGNC:24130","609967"
"199800","ADM5","AM5|C19orf76","19","ENSG00000224420","HGNC:27293","621171"
"199834","LCE4A","LEP8|SPRL4A","1","ENSG00000187170","HGNC:16613","612618"
"199857","ALG14","CMS15|IDDEBF|MEPCA","1","ENSG00000172339","HGNC:28287","612866"
"199870","FAM76A","-","1","ENSG00000009780","HGNC:28530",""
"199920","FYB2","ARAP|C1orf168","1","ENSG00000187889","HGNC:27295","618478"
"199953","TMEM201","Ima1|NET5|SAMP1","1","ENSG00000188807","HGNC:33719",""
"199964","TMEM61","-","1","ENSG00000143001","HGNC:27296",""
"199974","CYP4Z1","CYP4A20","1","ENSG00000186160","HGNC:20583","618953"
"199990","FAAP20","C1orf86|FP7162","1","ENSG00000162585","HGNC:26428","615183"
"200008","CDCP2","-","1","ENSG00000157211","HGNC:27297","612320"
"200010","SLC5A9","SGLT4","1","ENSG00000117834","HGNC:22146","620216"
"200014","CC2D1B","Lgd1","1","ENSG00000154222","HGNC:29386",""
"200030","NBPF11","NBPF24","1","ENSG00000263956","HGNC:31993","614001"
"200035","NUDT17","-","1","ENSG00000186364","HGNC:26618",""
"200081","TXLNA","IL-14|IL14|TXLN","1","ENSG00000084652","HGNC:30685","608676"
"200132","DYNLT5","TCTEX1D1","1","ENSG00000152760","HGNC:26882","619994"
"200150","PLD5","PLDC","1","ENSG00000180287","HGNC:26879",""
"200159","SPMIP3","C1orf100","1","ENSG00000173728","HGNC:30435",""
"200162","SPAG17","CT143|PF6|SPGF55","1","ENSG00000155761","HGNC:26620","616554"
"200172","SLFNL1","-","1","ENSG00000171790","HGNC:26313",""
"200185","KRTCAP2","KCP2","1","ENSG00000163463","HGNC:28942","619029"
"200186","CRTC2","TORC-2|TORC2","1","ENSG00000160741","HGNC:27301","608972"
"200205","IBA57","C1orf69|MMDS3|SPG74","1","ENSG00000181873","HGNC:27302","615316"
"200232","FAM209A","C20orf106|dJ1153D9.3","20","ENSG00000124103","HGNC:16100",""
"200312","RNF215","-","22","ENSG00000099999","HGNC:33434",""
"200315","APOBEC3A","A3A|ARP3|PHRBN|bK150C2.1","22","ENSG00000128383","HGNC:17343","607109"
"200316","APOBEC3F","A3F|ARP8|BK150C2.4.MRNA|KA6","22","ENSG00000128394","HGNC:17356","608993"
"200350","FOXD4L1","FOXD5|bA395L14.1","2","ENSG00000184492","HGNC:18521","611084"
"200373","CFAP221","FAP221|PCDP1","2","ENSG00000163075","HGNC:33720","618704"
"200403","VWA3B","SCAR22","2","ENSG00000168658","HGNC:28385","614884"
"200407","CREG2","-","2","ENSG00000175874","HGNC:14272","618540"
"200424","TET3","BEFAHRS|hCG_40738","2","ENSG00000187605","HGNC:28313","613555"
"200504","GKN2","BRICD1B|GDDR|PRO813|TFIZ1|VLTI465","2","ENSG00000183607","HGNC:24588","618589"
"200523","SPMIP9","C2orf51|TEX37|TSC21","2","ENSG00000172073","HGNC:26341","619676"
"200539","ANKRD23","DARP|MARP3","2","ENSG00000163126","HGNC:24470","610736"
"200558","APLF","APFL|C2orf13|PALF|Xip1|ZCCHH1","2","ENSG00000169621","HGNC:28724","611035"
"200576","PIKFYVE","CFD|FAB1|HEL37|PIP5K|PIP5K3|ZFYVE29","2","ENSG00000115020","HGNC:23785","609414"
"200634","KRTCAP3","KCP3","2","ENSG00000157992","HGNC:28943","619261"
"200726","FAM237A","-","2","ENSG00000235118","HGNC:52388",""
"200728","TMEM17","-","2","ENSG00000186889","HGNC:26623","614950"
"200734","SPRED2","NS14|Spred-2","2","ENSG00000198369","HGNC:17722","609292"
"200765","TIGD1","EEYORE","2","ENSG00000221944","HGNC:14523","612972"
"200844","CFAP20DC","C3orf67","3","ENSG00000163689","HGNC:24763",""
"200845","KCTD6","KCASH3","3","ENSG00000168301","HGNC:22235","618791"
"200879","LIPH","AH|ARWH2|HYPT7|LAH2|LPDLR|PLA1B|mPA-PLA1","3","ENSG00000163898","HGNC:18483","607365"
"200894","ARL13B","ARL2L1|JBTS8","3","ENSG00000169379","HGNC:25419","608922"
"200895","DHFR2","DHFRL1|DHFRP4","3","ENSG00000178700","HGNC:27309","616588"
"200909","HTR3D","5HT3D","3","ENSG00000186090","HGNC:24004","610122"
"200916","RPL22L1","-","3","ENSG00000163584","HGNC:27610",""
"200931","SLC51A","OSTA|OSTalpha|PFIC6|SLC51A1","3","ENSG00000163959","HGNC:29955","612084"
"200933","FBXO45","Fbx45","3","ENSG00000174013","HGNC:29148","609112"
"200942","KLHDC8B","CHL","3","ENSG00000185909","HGNC:28557","613169"
"200958","MUC20","MUC-20","3","ENSG00000176945","HGNC:23282","610360"
"200959","GABRR3","-","3","ENSG00000183185","HGNC:17969","618668"
"201134","CEP112","CCDC46|MACOCO|SPGF44","17","ENSG00000154240","HGNC:28514","618980"
"201140","DHRS7C","SDR32C2","17","ENSG00000184544","HGNC:32423","616161"
"201158","TVP23C","FAM18B2","17","ENSG00000175106","HGNC:30453",""
"201161","CENPV","3110013H01Rik|CENP-V|PRR6|p30","17","ENSG00000166582","HGNC:29920","608139"
"201163","FLCN","BHD|DENND8B|FLCL","17","ENSG00000154803","HGNC:27310","607273"
"201164","PLD6","ZUC","17","ENSG00000179598","HGNC:30447","614960"
"201176","ARHGAP27","CAMGAP1|PP905|SH3D20|SH3P20","17","ENSG00000159314","HGNC:31813","610591"
"201181","ZNF385C","-","17","ENSG00000187595","HGNC:33722","620982"
"201191","SAMD14","-","17","ENSG00000167100","HGNC:27312","619233"
"201229","LYRM9","C17orf108|HSD24","17","ENSG00000232859","HGNC:27314",""
"201232","SLC16A13","MCT13","17","ENSG00000174327","HGNC:31037",""
"201243","SPEM2","C17orf74","17","ENSG00000184560","HGNC:27315",""
"201254","CENPX","CENP-X|D9|FAAP10|MHF2|STRA13","17","ENSG00000169689","HGNC:11422","615128"
"201255","LRRC45","-","17","ENSG00000169683","HGNC:28302",""
"201266","SLC39A11","C17orf26|ZIP-11|ZIP11","17","ENSG00000133195","HGNC:14463","616508"
"201292","TRIM65","4732463G12Rik","17","ENSG00000141569","HGNC:27316","619408"
"201294","UNC13D","FHL3|HLH3|HPLH3|Munc13-4","17","ENSG00000092929","HGNC:23147","608897"
"201299","RDM1","RAD52B","17","ENSG00000278023","HGNC:19950","612896"
"201305","SPNS3","SLC62A3|SLC63A3","17","ENSG00000182557","HGNC:28433","611701"
"201456","FBXO15","FBX15","18","ENSG00000141665","HGNC:13617","609093"
"201475","RAB12","-","18","ENSG00000206418","HGNC:31332","616448"
"201501","ZBTB7C","APM-1|APM1|ZBTB36|ZNF857C","18","ENSG00000184828","HGNC:31700","616591"
"201514","ZNF584","-","19","ENSG00000171574","HGNC:27318",""
"201516","ZSCAN4","ZNF494","19","ENSG00000180532","HGNC:23709","613419"
"201562","HACD2","PTPLB","3","ENSG00000206527","HGNC:9640","615939"
"201595","STT3B","CDG1X|SIMP|STT3-B","3","ENSG00000163527","HGNC:30611","608605"
"201625","DNAH12","DHC3|DLP12|DLP3|DNAH12L|DNAH7L|DNAHC12|DNAHC3|DNHD2|HDHC3|HL-19|HL19","3","ENSG00000174844","HGNC:2943","603340"
"201626","PDE12","2'-PDE|2-PDE","3","ENSG00000174840","HGNC:25386","616519"
"201627","DENND6A","AFI1A|FAM116A","3","ENSG00000174839","HGNC:26635","620561"
"201633","TIGIT","VSIG9|VSTM3|WUCAM","3","ENSG00000181847","HGNC:26838","612859"
"201725","C4orf46","RCDG1","4","ENSG00000205208","HGNC:27320","616210"
"201780","SLC10A4","P4","4","ENSG00000145248","HGNC:22980","618563"
"201798","TIGD4","-","4","ENSG00000169989","HGNC:18335",""
"201799","TMEM154","-","4","ENSG00000170006","HGNC:26489",""
"201895","SMIM14","C4orf34","4","ENSG00000163683","HGNC:27321",""
"201931","TMEM192","-","4","ENSG00000170088","HGNC:26775","620677"
"201965","RWDD4","FAM28A|RWDD4A","4","ENSG00000182552","HGNC:23750",""
"201973","PRIMPOL","CCDC111|MYP22|Primpol1","4","ENSG00000164306","HGNC:26575","615421"
"202018","TAPT1","CMVFR|OCLSBG","4","ENSG00000169762","HGNC:26887","612758"
"202051","SPATA24","CCDC161|T6441","5","ENSG00000170469","HGNC:27322","621086"
"202052","DNAJC18","-","5","ENSG00000170464","HGNC:28429","621108"
"202151","RANBP3L","-","5","ENSG00000164188","HGNC:26353","616391"
"202243","CCDC125","KENAE","5","ENSG00000183323","HGNC:28924","613781"
"202309","GAPT","C5orf29","5","ENSG00000175857","HGNC:26588","620440"
"202333","CMYA5","C5orf10|SPRYD2|TRIM76","5","ENSG00000164309","HGNC:14305","612193"
"202374","STK32A","YANK1","5","ENSG00000169302","HGNC:28317",""
"202500","DRC5","D6S46|FAP155|TCTE1","6","ENSG00000146221","HGNC:11693","186975"
"202559","KHDRBS2","KHDRBS2-OT|KHDRBS2-OT1|SLM-1|SLM1","6","ENSG00000112232","HGNC:18114","610487"
"202658","TRIM39-RPP21","TRIM39R","6","ENSG00000248167","HGNC:38845",""
"202865","C7orf33","-","7","ENSG00000170279","HGNC:21724",""
"202915","TMEM184A","SDMG1|SLC51C1","7","ENSG00000164855","HGNC:28797",""
"203054","ADCK5","-","8","ENSG00000173137","HGNC:21738","621165"
"203062","TSNARE1","-","8","ENSG00000171045","HGNC:26437","620986"
"203068","TUBB","CDCBM6|CSCSC1|M40|OK/SW-cl.56|TUBB1|TUBB5","6","ENSG00000196230","HGNC:20778","191130"
"203069","R3HCC1","-","8","ENSG00000104679","HGNC:27329",""
"203074","PRSS55","CT153|T-SP1|TSP1|UNQ9391","8","ENSG00000184647","HGNC:30824","615144"
"203076","C8orf74","-","8","ENSG00000171060","HGNC:32296",""
"203100","HTRA4","-","8","ENSG00000169495","HGNC:26909","610700"
"203102","ADAM32","-","8","ENSG00000197140","HGNC:15479","618602"
"203111","ERICH5","C8orf47","8","ENSG00000177459","HGNC:26823","620895"
"203190","LGI3","IDDMDS|LGIL4","8","ENSG00000168481","HGNC:18711","608302"
"203197","TMEM268","C9orf91","9","ENSG00000157693","HGNC:24513",""
"203228","C9orf72","ALSFTD|DENND9|DENNL72|FTDALS|FTDALS1","9","ENSG00000147894","HGNC:28337","614260"
"203238","CCDC171","C9orf93|bA536D16.1|bA778P13.1","9","ENSG00000164989","HGNC:29828",""
"203245","NAIF1","C9orf90|bA379C10.2","9","ENSG00000171169","HGNC:25446","610673"
"203259","FAM219A","C9orf25","9","ENSG00000164970","HGNC:19920",""
"203260","CCDC107","PSEC0222","9","ENSG00000159884","HGNC:28465",""
"203286","ANKS6","ANKRD14|NPHP16|PKDR1|SAMD6","9","ENSG00000165138","HGNC:26724","615370"
"203328","SUSD3","-","9","ENSG00000157303","HGNC:28391","616429"
"203413","CT83","CXorf61|KK-LC-1|KKLC1","X","ENSG00000204019","HGNC:33494","300625"
"203427","SLC25A43","-","X","ENSG00000077713","HGNC:30557","300641"
"203430","RTL3","Mar3|Mart3|SIRH9|ZCCHC5|ZHC5","X","ENSG00000179300","HGNC:22997","301130"
"203447","NRK","NESK","X","ENSG00000123572","HGNC:25391","300791"
"203522","INTS6L","DDX26B","X","ENSG00000165359","HGNC:27334",""
"203523","ZNF449","ZSCAN19","X","ENSG00000173275","HGNC:21039","300627"
"203547","VMA21","MEAX|XMEA","X","ENSG00000160131","HGNC:22082","300913"
"203562","TMEM31","-","X","ENSG00000179363","HGNC:28601","301102"
"203569","PAGE2","CT16.4|GAGEC2|GAGEE2|PAGE-2","X","ENSG00000234068","HGNC:31804","300738"
"203611","CDY2B","CDY","Y","ENSG00000129873","HGNC:23921",""
"203859","ANO5","GDD1|LGMD2L|LGMDR12|TMEM16E","11","ENSG00000171714","HGNC:27337","608662"
"204219","CERS3","ARCI9|LASS3","15","ENSG00000154227","HGNC:23752","615276"
"204474","PDILT","PDIA7","16","ENSG00000169340","HGNC:27338","618588"
"204801","NLRP11","CLR19.6|NALP11|NOD17|PAN10|PYPAF6|PYPAF7","19","ENSG00000179873","HGNC:22945","609664"
"204851","HIPK1","Myak|Nbak2","1","ENSG00000163349","HGNC:19006","608003"
"204962","SLC44A5","CTL5","1","ENSG00000137968","HGNC:28524","620329"
"205147","AMER3","FAM123C","2","ENSG00000178171","HGNC:26771",""
"205251","MTLN","LEMP|LINC00116|MOXI|MPM|NCRNA00116|SMIM37|TILR","2","ENSG00000175701","HGNC:27339","620770"
"205327","C2orf69","COXPD53","2","ENSG00000178074","HGNC:26799","619219"
"205428","DIPK2A","C3orf58|DIA1|GoPro49|HASF","3","ENSG00000181744","HGNC:28490","612200"
"205564","SENP5","-","3","ENSG00000119231","HGNC:28407","612845"
"205717","USF3","KIAA2018","3","ENSG00000176542","HGNC:30494","617568"
"205860","TRIML2","SPRYD6","4","ENSG00000179046","HGNC:26378","620480"
